id,name_hu,name_latin,category,region,era,period,epoch,mya_min,mya_max,height_m_min,height_m_max,length_m_min,length_m_max,weight_kg_min,weight_kg_max,discovery_year,discoverer_name,description_hu,rarity,created_at,updated_at,taxonomy_group,pack_number,education_level,edu,height_m_est,height_m_est_max,height_m_est_min,taxonomy_hu,diet_hu,diet_eng,latin_name_end
6d39f1f9-9fc9-4fb9-83b5-a950a059333c,Masiakasaurus,Masiakasaurus knopfleri,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,84,70.0,0.68,0.76,1.8,2.0,null,20.0,1996,"Scott Sampson, Catherine Forster és munkatársaik, 1996–2001","Ennek a kistestű ragadozónak az alsó állcsontjának elülső fogai szokatlan módon előrefelé, csaknem vízszintesen állnak ki a szájból, amely egyedülálló a theropoda dinoszauruszok körében. A különös fogazat valószínűleg kis gerinces zsákmány, rovarok vagy halak megragadására szolgált, eltérő ökológiai fülkét biztosítva a nála nagyobb madagaszkári ragadozók, mint a Majungasaurus mellett. Faját 2001-ben írták le, és tudományos nevét Mark Knopfler, a Dire Straits brit zenész előtt tiszteleg, akinek dalait az ásatási csapat sokat hallgatta a terepmunka során.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Theropoda, Noasauridae)",2,egyetem,3,0.76,0.76,0.68,"Saurischia (Theropodák, Noasauridák)",mindenevő,omnivore,knopfleri
f46cba05-5083-46b6-b78f-8478d6c985cf,Seismosaurus,Seismosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,155,144,13.20,null,40,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,13.20,null,ismeretlen,unknown,
d4f717da-2f60-4450-8c6d-d767077d4828,Lapparentosaurus,Lapparentosaurus,dinosaur,Afrika,Mezozoikum,Jura,középső-jura,169,164,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
6320c929-8aa5-4eeb-a125-6af3a2fd26ac,Triceratops,Triceratops,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,68,66,2.97,null,9,null,5500,null,1887,John Bell Hatcher (leírta Othniel Charles Marsh),"A Triceratops a kréta időszak végének ikonikus és hatalmas tülkös dinoszaurusza, a Tyrannosaurus rex egyik leghíresebb kortársa és ellenfele. Három jellegzetes szarvat viselt az arcán: kettőt a szemei felett, egy kisebbet pedig az orrán, amelyek mögött egy masszív, tömör csontból álló nyakfodor védte a nyakát. Akár 9 méteres hosszúságot és 6-12 tonnás tömeget is elérhetett, robusztus, négy lábon járó testét erős, elefántszerű végtagok hordozták. Papagájszerű csőrével és sűrű zápfogaival a fás, rágós növényeket is könnyedén felaprította, miközben szarvait aktívan használta önvédelemre és párválasztási harcokra.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,4,bonus,5,null,null,2.97,null,ismeretlen,unknown,
29f537b2-ddf0-4223-a582-2b609c50b088,Eotyrannus,Eotyrannus,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,127,121,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
dad659ef-0bbd-4220-acd6-d1ea7bfd3bf0,Jobaria,Jobaria,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,132,94,6.93,null,21,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,6.93,null,ismeretlen,unknown,
0455fdd4-77a0-4016-bc04-eb0739a3a3b7,Fukuiraptor,Fukuiraptor,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,121,99,1.39,null,4.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.39,null,ismeretlen,unknown,
2d9b20e1-8d62-4326-9db2-c28bc06762e1,Gastonia,Gastonia,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,142,127,1.52,null,4.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.52,null,ismeretlen,unknown,
ca10932e-2cb4-44c3-8d50-426355e5a284,Rugops,Rugops,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,95,95,2.31,null,7,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.31,null,ismeretlen,unknown,
226702bb-9ea7-4c1e-812b-dc4b4a2c9096,Shamosaurus,Shamosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,121,99,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
61088fb7-7f33-40ef-86f4-134de5947264,Haplocanthosaurus,Haplocanthosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,142,7.10,null,21.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,7.10,null,ismeretlen,unknown,
411c6de4-61e9-487d-b75d-6d4b93672632,Podokesaurus,Podokesaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,kora-jura,195,180,0.30,null,0.9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.30,null,ismeretlen,unknown,
510f1345-2d9e-4ac5-8ab3-82cff37e3da2,Avaceratops,Avaceratops,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,80,75,0.76,null,2.3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.76,null,ismeretlen,unknown,
7d0edc4a-40d4-4bc4-b03b-27155be9c1c5,Indosuchus,Indosuchus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,71,65,2.31,null,7,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.31,null,ismeretlen,unknown,
6ce1ad5c-e1f3-4c37-b287-21402d93f5d7,Jaxartosaurus,Jaxartosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,94,84,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
194f8bc1-d0fb-4b9d-9ee9-94867b2f715e,Opisthocoelicaudia,Opisthocoelicaudia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,72,68,3.96,null,12,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.96,null,ismeretlen,unknown,
d573cff1-1d6d-4a05-b42f-62c786772853,Juravenator,Juravenator,dinosaur,Európa,Mezozoikum,Jura,késő-jura,154,151,0.26,null,0.8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.26,null,ismeretlen,unknown,
28da2aed-ea87-49e8-b075-c0ac57220338,Nqwebasaurus,Nqwebasaurus,dinosaur,Afrika,Mezozoikum,Jura,késő-jura,159,132,0.33,null,1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
d07147ef-7f9e-4e57-a60d-ab652252d289,Dubreuillosaurus,Dubreuillosaurus,dinosaur,Európa,Mezozoikum,Jura,középső-jura,169,164,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
3d73c9f4-a08f-4d81-b48c-858e739e86b8,Gilmoreosaurus,Gilmoreosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,76,70,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
d32e86e7-7b41-4753-9521-8be2752bbd7f,Aralosaurus,Aralosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,94,84,2.64,null,8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.64,null,ismeretlen,unknown,
2d028d97-0253-469f-93ee-ffe00317c1af,Barapasaurus,Barapasaurus,dinosaur,Ázsia,Mezozoikum,Jura,kora-jura,185,170,4.62,null,14,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.62,null,ismeretlen,unknown,
97e29ce1-18f8-49a2-af5b-04db1734e9b8,Archaeoceratops,Archaeoceratops,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,121,99,0.43,null,1.3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.43,null,ismeretlen,unknown,
0f2d5dc1-e2b6-4ad0-aec3-f8902458156b,Datousaurus,Datousaurus,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,170,170,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
f194957c-0f5d-4f9f-9048-21450fd4757d,Dromaeosaurus,Dromaeosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,74,0.59,null,1.8,null,15,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.59,null,ismeretlen,unknown,
839369cb-4b50-4dda-99bd-00191ab433b7,Edmontosaurus,Edmontosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,65,4.29,null,13,null,3400,null,1917,Lawrence Lambe,"An Edmontosaurus egy hatalmas termetű, kacsacsőrű növényevő (hadrosaurida) dinoszaurusz volt, amely a kréta időszak legvégén élt Észak-Amerikában. Testhossza elérhette a 12-15 métert, tömege pedig a 4-5 tonnát, és képes volt mind két, mind négy lábon hatékonyan mozogni. Koponyája lapos, kacsaszerű csőrben végződött, amely mögött a szájüregben több száz rágófogból álló bonyolult fogtelep helyezkedett el a durva növényzet megőrlésére. Mivel több rendkívül jó állapotú, mumifikálódott, bőrlenyomatos lelete is előkerült, a kutatók kivételesen sokat tudnak a puha szöveteiről, sőt még a feje tetején lévő húsos taréjról is.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,4,bonus,5,null,null,4.29,null,ismeretlen,unknown,
ab3134c4-c17f-484b-be57-1ce2c3f42c2b,Cedarpelta,Cedarpelta,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,142,127,3.30,null,10,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,3.30,null,ismeretlen,unknown,
47c11c66-ba53-4a9d-b4ff-f9bd0e9e3618,Anatotitan,Anatotitan,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,70,65,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,2.97,null,ismeretlen,unknown,
97440472-9f5f-48f5-8b33-b7b760ad68fa,Wuerhosaurus,Wuerhosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,137,99,2.31,2.64,7,8,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,2.64,2.64,2.31,null,ismeretlen,unknown,
c90c9977-02dc-46b4-ac09-fd7bc9530d27,Hesperosaurus,Hesperosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,142,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.98,null,ismeretlen,unknown,
904be018-a923-4d95-acca-198d5dd7d116,Tsintaosaurus,Tsintaosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,84,71,3.96,5.94,12,18,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,5.94,5.94,3.96,null,ismeretlen,unknown,
72d4324e-46a4-4793-9011-c3a623874fbb,Dracorex,Dracorex,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,66,66,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.32,null,ismeretlen,unknown,
04cf2dba-f9f9-4935-baf8-5e3387797eed,Chaoyangsaurus,Chaoyangsaurus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,152,145,0.36,null,1.1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.36,null,ismeretlen,unknown,
a0ca4233-bafa-423e-ac2a-462618a7a0b8,Duriatitan,Duriatitan,dinosaur,Európa,Mezozoikum,Jura,késő-jura,155,150,5.94,8.25,18,25,12000,24000,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,8.25,8.25,5.94,null,ismeretlen,unknown,
4c101f16-c4a2-4934-a10e-7d9b4bb27697,Harpymimus,Harpymimus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,121,99,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
95d1793a-1343-4bf1-a65b-80a260c5a47b,Malawisaurus,Malawisaurus,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,121,112,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
4c4ccc21-4025-4c73-99d8-45485055fc03,Yunnanosaurus,Yunnanosaurus,dinosaur,Ázsia,Mezozoikum,Triász,késő-triász,205,190,2.31,null,7,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.31,null,ismeretlen,unknown,
1bde1533-2e9b-4eee-b0db-1b575045ef55,Magyarosaurus,Magyarosaurus dacus,dinosaur,Kárpát-medence,Mezozoikum,Kréta,késő-kréta,71,70,1.75,2.0,5,6.0,null,1000.0,1895,Nopcsa Ilona,"Nopcsa Ilona fedezte fel az első csontokat 1895-ben a család szentpéterfalvi birtokának közelében, az akkori Magyar Királyság területén. Ez az erdélyi törpe titanoszaurusz a szigeti izoláció miatt maradt apró termetű, így a lóméretével messze elmaradt gigantikus dél-amerikai rokonaitól. Ez az egyik legnépszerűbb és tudományosan legfontosabb dinoszaurusz-nemzetség, amelynek neve közvetlenül a magyar nemzet előtt tiszteleg.",common,2026-06-28 04:57:47.338575+00,2026-06-28 04:57:47.338575+00,"Saurischia (Sauropoda, Titanosauria)",2,általános iskola,1,null,null,1.75,"Saurischia (Sauropodák, Titanoszauruszok)",növényevő,herbivore,dacus
d683e80f-bd52-4a9b-85c1-3bf1b81e5d18,Becklespinax,Becklespinax,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,142,132,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
ea9f5c8f-346f-4d86-9087-dcd49fa1cec0,Pelorosaurus,Pelorosaurus,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,125,125,8.25,null,25,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,8.25,null,ismeretlen,unknown,
99dae6e3-66b9-481a-8931-8a168498c86c,Minmi,Minmi,dinosaur,Ausztrália,Mezozoikum,Kréta,kora-kréta,121,112,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
9acad226-8644-4780-b175-a29e6903e862,Protarchaeopteryx,Protarchaeopteryx,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,122,120,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
04bbaa30-3df4-407c-8be7-b34763ccd6a6,Caudipteryx,Caudipteryx,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,125,122,0.33,null,1,null,2.5,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
987f15c0-76be-4ebc-8308-13704a8cfe0e,Wintonotitan,Wintonotitan,dinosaur,Ausztrália,Mezozoikum,Kréta,kora-kréta,112,99.599998,4.95,5.28,15,16,22000,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,5.28,5.28,4.95,null,ismeretlen,unknown,
61d717fd-c4f4-411e-a679-848141c293b5,Abydosaurus,Abydosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,104,104,5.94,null,18,null,15000,null,2009,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,5.94,null,ismeretlen,unknown,
b2c41be0-11bf-4033-a443-562f516d6b85,Chinshakiangosaurus,Chinshakiangosaurus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,159,142,3.63,4.29,11,13,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,4.29,4.29,3.63,null,ismeretlen,unknown,
2598bfad-1d08-4b19-bde9-aa5697bd8993,Riojasaurus,Riojasaurus,dinosaur,Dél-Amerika,Mezozoikum,Triász,késő-triász,221,210,1.70,null,5.15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.70,null,ismeretlen,unknown,
f5388f24-e20d-478c-85c7-d8c181d287b2,Ankylosaurus,Ankylosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,74,67,2.31,null,7,null,4000,7000,1906,Barnum Brown,"An Ankylosaurus a késő kréta időszak legendás, páncélozott növényevő dinoszaurusza, amely Észak-Amerika területén élt a dínók korának alkonyán. Egész testének felszínét masszív, csontos bőrgöbök és lemezek fedték, amelyek áthatolhatatlan pajzsot képeztek a Tyrannosaurusok harapásaival szemben. Legfélelmetesebb fegyvere a farka végén lévő hatalmas, merev csontbunkó volt, amellyel képes volt súlyos, akár csonttörő csapásokat mérni a támadókra. Ez a nehézkes, 6-8 méter hosszú állat alacsony növényzettel táplálkozott, és ha veszélybe került, valószínűleg laposan a földhöz lapult, hogy megvédje puha hasoldalát.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,4,bonus,5,null,null,2.31,null,ismeretlen,unknown,
34df0d87-0d46-4996-8265-32b927ec38c3,Hypacrosaurus,Hypacrosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,70,70,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,2.97,null,ismeretlen,unknown,
52d82510-217c-4494-b61a-63923871b92b,Brachyceratops,Brachyceratops,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,81,74,0.66,null,2,null,null,null,1913,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.66,null,ismeretlen,unknown,
1cc5fbdc-42fd-49d8-b82e-99b3e9fffdb1,Nedoceratops,Nedoceratops,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,67,65,2.31,null,7,null,null,null,1891,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,2.31,null,ismeretlen,unknown,
18a29334-92b2-4a1a-8449-e4a2be43b23e,Aegyptosaurus,Aegyptosaurus,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,98,93,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
5cc9d8da-83f4-4f24-b68f-2dd6b8467b0e,Albertosaurus,Albertosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,74,2.97,null,9,null,1500,null,1884,Joseph Burr Tyrrell,"Az Albertosaurus a Tyrannosauridae családba tartozó nagy testű, két lábon járó húsevő dinoszaurusz, amely a késő kréta időszakban élt Észak-Amerika északi részein, főként a mai Kanadában. Közeli rokona volt a Tyrannosaurus rexnek, ám annál kisebb, karcsúbb és könnyebb felépítésű volt, hossza 9 méter, súlya pedig 2 tonna körül alakult. Kisebb tömegéből adódóan valószínűleg sokkal gyorsabb és mozgékonyabb vadász volt, mint hatalmas rokona. Egy híres leletcsoport arra utal, hogy ezek a ragadozók falkákban, társas csoportokban élhettek és vadászhattak, ami rendkívül hatékonnyá tette őket.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,null,null,2.97,null,ismeretlen,unknown,
3f7aee4f-81c2-4cc7-9863-016a3beb7382,Europasaurus,Europasaurus holgeri,dinosaur,Európa,Mezozoikum,Jura,késő-jura,154,154.0,2.17,2.17,6.2,6.2,null,800.0,2006,"Holger Lüdtke nyomán elnevezve, Oliver Hartung csapata","Egy jura időszaki hosszú nyakú sauropoda, amely az egykori szigetvilág elszigeteltsége miatt jóval kisebb termetűre nőtt, mint kontinentális rokonai. Ez a jelenség, az úgynevezett szigeti törpülés, jól megfigyelhető a csontjainak növekedési vonalain is. Felfedezése bizonyította, hogy a sauropodák, a dinoszauruszok legnagyobb testű csoportja, is képesek voltak drasztikusan lecsökkenni méretben kedvezőtlen környezeti körülmények között.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,Saurischia (Sauropoda),3,középiskola,2,2.17,2.17,2.17,Saurischia (Sauropodák),növényevő,herbivore,holgeri
ff627127-0c54-4f03-8569-bd027c6a906a,Sinosauropteryx,Sinosauropteryx prima,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,124,122,0.33,0.40,1.0,1.2,null,null,1996,Li Yumin,"Kínából származó kisméretű theropoda, az első olyan nem madár jellegű dinoszaurusz, amelynél közvetlen bizonyítékot találtak a tollazatra.",rare,2026-06-30 04:46:58.828164+00,2026-06-30 04:46:58.828164+00,null,4,doktori,4,0.40,0.40,0.33,null,ismeretlen,unknown,prima
c39a07d6-eaf3-477d-a41a-a6e32658eb31,Archaeornithomimus,Archaeornithomimus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,95,70,1.16,null,3.5,null,null,null,1923,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.16,null,ismeretlen,unknown,
c1f13e8b-6aa8-45c6-9639-f06e8c07e02e,Chialingosaurus,Chialingosaurus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,159,142,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.32,null,ismeretlen,unknown,
5b236d02-ca35-4888-8d0d-2f1dd407506f,Deltadromeus,Deltadromeus,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,99,94,2.67,null,8.1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.67,null,ismeretlen,unknown,
47d2808e-450b-4981-8d68-e7f7d8b083f2,Scutellosaurus,Scutellosaurus,dinosaur,Észak-Amerika,Mezozoikum,Triász,késő-triász,205,202,0.40,null,1.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.40,null,ismeretlen,unknown,
c2e20ed0-2bd7-4e26-a7d5-a81e1e34944c,Ceratosaurus,Ceratosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,153,148,1.98,null,6,null,970,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.98,null,ismeretlen,unknown,
8f401fc9-73f8-4dd8-98b7-753d172bb139,Patagosaurus,Patagosaurus,dinosaur,Dél-Amerika,Mezozoikum,Jura,középső-jura,164,159,5.94,null,18,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,5.94,null,ismeretlen,unknown,
cc54c3cd-a1f9-4406-9f6c-5ebe0b3a587d,Agilisaurus,Agilisaurus,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,169,159,0.50,null,1.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.50,null,ismeretlen,unknown,
2ff74825-cdaa-40c6-9ce1-2d1c07689219,Sinraptor,Sinraptor,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,169,142,2.51,null,7.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.51,null,ismeretlen,unknown,
fc1e778e-effd-4ae9-982c-22c3d4cbbf73,Pachycephalosaurus,Pachycephalosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,65,2.64,null,8,null,3000,null,1940,William Winkley (leírta Brown és Schlaikjer),"A Pachycephalosaurus egy egyedülálló megjelenésű, két lábon járó növényevő dinoszaurusz volt, amely a késő kréta időszakban lakta Észak-Amerikát. Legfeltűnőbb jellemzője a koponyája tetején lévő, rendkívül megvastagodott, akár 25 centiméter vastagságot is elérő tömör csontos kupola, amelyet apró csonttüskék és csomók öveztek. A tudósok régóta vitatják e kupola funkcióját; a legelfogadottabb elmélet szerint a kosokhoz hasonlóan fej-fej melletti rivalizálásra vagy a ragadozók elleni védekezésre használták. Körülbelül 4,5 méter hosszú állat volt, amely bogyókkal, levelekkel és puha rostos növényekkel táplálkozott.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,null,null,2.64,null,ismeretlen,unknown,
589dfc7a-4b32-42e7-9ed6-ebc05cb09b30,Poekilopleuron,Poekilopleuron,dinosaur,Európa,Mezozoikum,Jura,középső-jura,169,164,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
